<ticker>,<date>,<time>,<close>,SMA_value
.NSEBANK,04-02-2022,11:42:00,38900.9,39063.1405
.NSEBANK,04-02-2022,11:43:00,38902.1,39061.822
.NSEBANK,04-02-2022,11:44:00,38872.9,39060.4125
.NSEBANK,04-02-2022,11:45:00,38873.4,39059.078
.NSEBANK,04-02-2022,11:46:00,38874.9,39057.709
.NSEBANK,04-02-2022,11:47:00,38877.8,39056.45
.NSEBANK,04-02-2022,11:48:00,38877.6,39055.181
.NSEBANK,04-02-2022,11:49:00,38886.4,39053.868
.NSEBANK,04-02-2022,11:50:00,38834.8,39052.358
.NSEBANK,04-02-2022,11:51:00,38819.3,39050.783
.NSEBANK,04-02-2022,11:52:00,38833.3,39049.156
.NSEBANK,04-02-2022,11:53:00,38818.8,39047.413
.NSEBANK,04-02-2022,11:54:00,38803.4,39045.6215
.NSEBANK,04-02-2022,11:55:00,38786.3,39043.81
.NSEBANK,04-02-2022,11:56:00,38775.6,39042.0225
.NSEBANK,04-02-2022,11:57:00,38803.9,39040.3725
.NSEBANK,04-02-2022,11:58:00,38800.4,39038.7915
.NSEBANK,04-02-2022,11:59:00,38797.3,39037.1795
.NSEBANK,04-02-2022,12:00:00,38824.8,39035.7155
.NSEBANK,04-02-2022,12:01:00,38830.3,39034.3725
.NSEBANK,04-02-2022,12:02:00,38825.6,39033.165
.NSEBANK,04-02-2022,12:03:00,38805.4,39031.844
.NSEBANK,04-02-2022,12:04:00,38757.8,39030.2195
.NSEBANK,04-02-2022,12:05:00,38787.6,39028.5825
.NSEBANK,04-02-2022,12:06:00,38791.3,39026.9615
.NSEBANK,04-02-2022,12:07:00,38786.7,39025.2005
.NSEBANK,04-02-2022,12:08:00,38783.1,39023.588
.NSEBANK,04-02-2022,12:09:00,38777.4,39022.0315
.NSEBANK,04-02-2022,12:10:00,38757.1,39020.4725
.NSEBANK,04-02-2022,12:11:00,38718.7,39018.8165
.NSEBANK,04-02-2022,12:12:00,38718.7,39017.1555
.NSEBANK,04-02-2022,12:13:00,38717.9,39015.482
.NSEBANK,04-02-2022,12:14:00,38744.8,39013.837
.NSEBANK,04-02-2022,12:15:00,38730.7,39012.1875
.NSEBANK,04-02-2022,12:16:00,38715.2,39010.485
.NSEBANK,04-02-2022,12:17:00,38713.3,39008.7295
.NSEBANK,04-02-2022,12:18:00,38729.2,39007.1295
.NSEBANK,04-02-2022,12:19:00,38676.4,39005.192
.NSEBANK,04-02-2022,12:20:00,38645.5,39003.1575
.NSEBANK,04-02-2022,12:21:00,38633.7,39001.057
.NSEBANK,04-02-2022,12:22:00,38646.6,38999.078
.NSEBANK,04-02-2022,12:23:00,38668.8,38997.356
.NSEBANK,04-02-2022,12:24:00,38695.4,38995.9805
.NSEBANK,04-02-2022,12:25:00,38711.1,38994.664
.NSEBANK,04-02-2022,12:26:00,38718,38993.5495
.NSEBANK,04-02-2022,12:27:00,38734.4,38992.472
.NSEBANK,04-02-2022,12:28:00,38764.8,38991.671
.NSEBANK,04-02-2022,12:29:00,38755.4,38991.06
.NSEBANK,04-02-2022,12:30:00,38731.9,38990.2415
.NSEBANK,04-02-2022,12:31:00,38758.2,38989.707
.NSEBANK,04-02-2022,12:32:00,38768.8,38989.17
.NSEBANK,04-02-2022,12:33:00,38766.6,38988.5605
.NSEBANK,04-02-2022,12:34:00,38796,38988.114
.NSEBANK,04-02-2022,12:35:00,38796.4,38986.8665
.NSEBANK,04-02-2022,12:36:00,38814.8,38986.02
.NSEBANK,04-02-2022,12:37:00,38829.6,38985.0535
.NSEBANK,04-02-2022,12:38:00,38830.6,38984.231
.NSEBANK,04-02-2022,12:39:00,38818.9,38983.4295
.NSEBANK,04-02-2022,12:40:00,38799.2,38982.6235
.NSEBANK,04-02-2022,12:41:00,38795.4,38981.564
.NSEBANK,04-02-2022,12:42:00,38798.9,38980.1755
.NSEBANK,04-02-2022,12:43:00,38782.6,38978.578
.NSEBANK,04-02-2022,12:44:00,38758.9,38976.544
.NSEBANK,04-02-2022,12:45:00,38762.1,38974.438
.NSEBANK,04-02-2022,12:46:00,38752.1,38972.268
.NSEBANK,04-02-2022,12:47:00,38734.6,38969.8495
.NSEBANK,04-02-2022,12:48:00,38729.1,38967.4275
.NSEBANK,04-02-2022,12:49:00,38730.9,38965.084
.NSEBANK,04-02-2022,12:50:00,38693.3,38962.605
.NSEBANK,04-02-2022,12:51:00,38712.6,38960.07
.NSEBANK,04-02-2022,12:52:00,38728.5,38957.3645
.NSEBANK,04-02-2022,12:53:00,38730.4,38954.797
.NSEBANK,04-02-2022,12:54:00,38699.7,38952.1475
.NSEBANK,04-02-2022,12:55:00,38715.4,38949.853
.NSEBANK,04-02-2022,12:56:00,38709.1,38947.454
.NSEBANK,04-02-2022,12:57:00,38723.9,38945.063
.NSEBANK,04-02-2022,12:58:00,38700.1,38942.479
.NSEBANK,04-02-2022,12:59:00,38686.3,38939.801
.NSEBANK,04-02-2022,13:00:00,38649.9,38936.916
.NSEBANK,04-02-2022,13:01:00,38655.1,38934.08
.NSEBANK,04-02-2022,13:02:00,38639.1,38931.199
.NSEBANK,04-02-2022,13:03:00,38675.1,38928.5155
.NSEBANK,04-02-2022,13:04:00,38693.4,38925.9005
.NSEBANK,04-02-2022,13:05:00,38655.6,38923.1555
.NSEBANK,04-02-2022,13:06:00,38632.4,38920.352
.NSEBANK,04-02-2022,13:07:00,38647.5,38917.5205
.NSEBANK,04-02-2022,13:08:00,38638,38914.3915
.NSEBANK,04-02-2022,13:09:00,38600.9,38911.1175
.NSEBANK,04-02-2022,13:10:00,38581.1,38907.811
.NSEBANK,04-02-2022,13:11:00,38617.1,38904.582
.NSEBANK,04-02-2022,13:12:00,38594.6,38901.303
.NSEBANK,04-02-2022,13:13:00,38632.8,38898.225
.NSEBANK,04-02-2022,13:14:00,38623.3,38895.067
.NSEBANK,04-02-2022,13:15:00,38633.4,38891.965
.NSEBANK,04-02-2022,13:16:00,38610.2,38888.772
.NSEBANK,04-02-2022,13:17:00,38666.9,38886.022
.NSEBANK,04-02-2022,13:18:00,38697.4,38883.502
.NSEBANK,04-02-2022,13:19:00,38694.2,38881.0475
.NSEBANK,04-02-2022,13:20:00,38720.4,38878.7315
.NSEBANK,04-02-2022,13:21:00,38724.3,38876.381
.NSEBANK,04-02-2022,13:22:00,38731.8,38874.0855
.NSEBANK,04-02-2022,13:23:00,38696.8,38871.674
.NSEBANK,04-02-2022,13:24:00,38721.1,38869.4125
.NSEBANK,04-02-2022,13:25:00,38733.1,38867.29
.NSEBANK,04-02-2022,13:26:00,38756.6,38865.5255
.NSEBANK,04-02-2022,13:27:00,38745.5,38863.644
.NSEBANK,04-02-2022,13:28:00,38748.1,38861.653
.NSEBANK,04-02-2022,13:29:00,38774.9,38859.921
.NSEBANK,04-02-2022,13:30:00,38803.3,38858.446
.NSEBANK,04-02-2022,13:31:00,38764.3,38856.82
.NSEBANK,04-02-2022,13:32:00,38787.4,38855.4575
.NSEBANK,04-02-2022,13:33:00,38802.5,38854.102
.NSEBANK,04-02-2022,13:34:00,38803.6,38852.733
.NSEBANK,04-02-2022,13:35:00,38791.4,38851.2945
.NSEBANK,04-02-2022,13:36:00,38793,38849.9095
.NSEBANK,04-02-2022,13:37:00,38792.6,38848.632
.NSEBANK,04-02-2022,13:38:00,38789.1,38847.4105
.NSEBANK,04-02-2022,13:39:00,38776.9,38846.317
.NSEBANK,04-02-2022,13:40:00,38787.4,38845.3185
.NSEBANK,04-02-2022,13:41:00,38794.1,38844.2525
.NSEBANK,04-02-2022,13:42:00,38754.9,38843.032
.NSEBANK,04-02-2022,13:43:00,38762.1,38841.8005
.NSEBANK,04-02-2022,13:44:00,38777,38840.611
.NSEBANK,04-02-2022,13:45:00,38786.9,38839.464
.NSEBANK,04-02-2022,13:46:00,38781.6,38838.1975
.NSEBANK,04-02-2022,13:47:00,38803.2,38836.887
.NSEBANK,04-02-2022,13:48:00,38881.9,38836.182
.NSEBANK,04-02-2022,13:49:00,38875.1,38835.3915
.NSEBANK,04-02-2022,13:50:00,38893.6,38834.57
.NSEBANK,04-02-2022,13:51:00,38895.1,38833.74
.NSEBANK,04-02-2022,13:52:00,38878.4,38832.7965
.NSEBANK,04-02-2022,13:53:00,38842.8,38831.6465
.NSEBANK,04-02-2022,13:54:00,38860.9,38830.6755
.NSEBANK,04-02-2022,13:55:00,38845.6,38829.9755
.NSEBANK,04-02-2022,13:56:00,38868.9,38829.361
.NSEBANK,04-02-2022,13:57:00,38881.8,38828.877
.NSEBANK,04-02-2022,13:58:00,38891.9,38828.4385
.NSEBANK,04-02-2022,13:59:00,38885.6,38827.859
.NSEBANK,04-02-2022,14:00:00,38875,38827.2845
.NSEBANK,04-02-2022,14:01:00,38862.3,38826.613
.NSEBANK,04-02-2022,14:02:00,38852.5,38825.872
.NSEBANK,04-02-2022,14:03:00,38886.5,38825.295
.NSEBANK,04-02-2022,14:04:00,38888.1,38824.8645
.NSEBANK,04-02-2022,14:05:00,38882.2,38824.652
.NSEBANK,04-02-2022,14:06:00,38865.9,38824.333
.NSEBANK,04-02-2022,14:07:00,38844.6,38823.8685
.NSEBANK,04-02-2022,14:08:00,38844.1,38823.5135
.NSEBANK,04-02-2022,14:09:00,38830.9,38822.8675
.NSEBANK,04-02-2022,14:10:00,38830.8,38822.2445
.NSEBANK,04-02-2022,14:11:00,38787.8,38821.3115
.NSEBANK,04-02-2022,14:12:00,38772.9,38820.1965
.NSEBANK,04-02-2022,14:13:00,38787.8,38819.1435
.NSEBANK,04-02-2022,14:14:00,38819.6,38818.2985
.NSEBANK,04-02-2022,14:15:00,38807.4,38817.326
.NSEBANK,04-02-2022,14:16:00,38828.3,38816.3905
.NSEBANK,04-02-2022,14:17:00,38872.4,38815.7555
.NSEBANK,04-02-2022,14:18:00,38857,38815.063
.NSEBANK,04-02-2022,14:19:00,38855.9,38814.257
.NSEBANK,04-02-2022,14:20:00,38827.3,38813.279
.NSEBANK,04-02-2022,14:21:00,38802.9,38812.167
.NSEBANK,04-02-2022,14:22:00,38837.4,38811.344
.NSEBANK,04-02-2022,14:23:00,38832.8,38810.589
.NSEBANK,04-02-2022,14:24:00,38849.8,38810.0035
.NSEBANK,04-02-2022,14:25:00,38854.8,38809.496
.NSEBANK,04-02-2022,14:26:00,38828.2,38808.8325
.NSEBANK,04-02-2022,14:27:00,38824.5,38808.134
.NSEBANK,04-02-2022,14:28:00,38836.4,38807.43
.NSEBANK,04-02-2022,14:29:00,38813.3,38806.6695
.NSEBANK,04-02-2022,14:30:00,38802.6,38805.7745
.NSEBANK,04-02-2022,14:31:00,38843.5,38804.9405
.NSEBANK,04-02-2022,14:32:00,38807.7,38803.812
.NSEBANK,04-02-2022,14:33:00,38790.7,38802.5975
.NSEBANK,04-02-2022,14:34:00,38780.3,38801.3625
.NSEBANK,04-02-2022,14:35:00,38767.4,38799.984
.NSEBANK,04-02-2022,14:36:00,38766.3,38798.6775
.NSEBANK,04-02-2022,14:37:00,38796.1,38797.5185
.NSEBANK,04-02-2022,14:38:00,38769.6,38796.34
.NSEBANK,04-02-2022,14:39:00,38719.1,38794.916
.NSEBANK,04-02-2022,14:40:00,38721.6,38793.5
.NSEBANK,04-02-2022,14:41:00,38741.3,38792.141
.NSEBANK,04-02-2022,14:42:00,38722.8,38790.706
.NSEBANK,04-02-2022,14:43:00,38731.1,38789.2855
.NSEBANK,04-02-2022,14:44:00,38740.3,38787.998
.NSEBANK,04-02-2022,14:45:00,38759.9,38786.8405
.NSEBANK,04-02-2022,14:46:00,38770.1,38785.683
.NSEBANK,04-02-2022,14:47:00,38764.2,38784.5235
.NSEBANK,04-02-2022,14:48:00,38750.4,38783.295
.NSEBANK,04-02-2022,14:49:00,38764.6,38782.152
.NSEBANK,04-02-2022,14:50:00,38720.4,38781.0385
.NSEBANK,04-02-2022,14:51:00,38722.5,38779.9865
.NSEBANK,04-02-2022,14:52:00,38720,38778.921
.NSEBANK,04-02-2022,14:53:00,38739.4,38777.96
.NSEBANK,04-02-2022,14:54:00,38748.4,38776.9965
.NSEBANK,04-02-2022,14:55:00,38721.4,38776.0295
.NSEBANK,04-02-2022,14:56:00,38732.9,38775.042
.NSEBANK,04-02-2022,14:57:00,38747.1,38774.122
.NSEBANK,04-02-2022,14:58:00,38764.7,38773.2325
.NSEBANK,04-02-2022,14:59:00,38747.1,38772.2735
.NSEBANK,04-02-2022,15:00:00,38808.4,38771.7165
.NSEBANK,04-02-2022,15:01:00,38787.1,38771.158
.NSEBANK,04-02-2022,15:02:00,38801.1,38770.659
.NSEBANK,04-02-2022,15:03:00,38811.6,38770.2065
.NSEBANK,04-02-2022,15:04:00,38829.6,38769.99
.NSEBANK,04-02-2022,15:05:00,38825.1,38769.7485
.NSEBANK,04-02-2022,15:06:00,38831.1,38769.5295
.NSEBANK,04-02-2022,15:07:00,38838.6,38769.3335
.NSEBANK,04-02-2022,15:08:00,38874.4,38769.3175
.NSEBANK,04-02-2022,15:09:00,38882.5,38769.298
.NSEBANK,04-02-2022,15:10:00,38877.5,38769.5115
.NSEBANK,04-02-2022,15:11:00,38865.9,38769.7445
.NSEBANK,04-02-2022,15:12:00,38843.7,38769.7965
.NSEBANK,04-02-2022,15:13:00,38832.3,38769.864
.NSEBANK,04-02-2022,15:14:00,38822.4,38769.959
.NSEBANK,04-02-2022,15:15:00,38748,38769.7675
.NSEBANK,04-02-2022,15:16:00,38754.9,38769.664
.NSEBANK,04-02-2022,15:17:00,38767.6,38769.4825
.NSEBANK,04-02-2022,15:18:00,38768,38769.3205
.NSEBANK,04-02-2022,15:19:00,38763.8,38769.153
.NSEBANK,04-02-2022,15:20:00,38770.4,38768.881
.NSEBANK,04-02-2022,15:21:00,38748.8,38768.4735
.NSEBANK,04-02-2022,15:22:00,38747.2,38768.0815
.NSEBANK,04-02-2022,15:23:00,38739.3,38767.751
.NSEBANK,04-02-2022,15:24:00,38735.5,38767.6395
.NSEBANK,04-02-2022,15:25:00,38747.6,38767.4395
.NSEBANK,04-02-2022,15:26:00,38737.1,38767.1685
.NSEBANK,04-02-2022,15:27:00,38736.9,38766.9195
.NSEBANK,04-02-2022,15:28:00,38720.9,38766.6085
.NSEBANK,04-02-2022,15:29:00,38730.3,38766.373
.NSEBANK,07-02-2022,09:15:00,38654.5,38765.86
.NSEBANK,07-02-2022,09:16:00,38809.4,38766.3135
.NSEBANK,07-02-2022,09:17:00,38805.3,38766.7465
.NSEBANK,07-02-2022,09:18:00,38816.1,38767.2375
.NSEBANK,07-02-2022,09:19:00,38767.4,38767.3505
.NSEBANK,07-02-2022,09:20:00,38760.3,38767.4985
.NSEBANK,07-02-2022,09:21:00,38674.5,38767.295
.NSEBANK,07-02-2022,09:22:00,38729.4,38767.3755
.NSEBANK,07-02-2022,09:23:00,38669.6,38767.0775
.NSEBANK,07-02-2022,09:24:00,38688.6,38767.1385
.NSEBANK,07-02-2022,09:25:00,38683.3,38767.3275
.NSEBANK,07-02-2022,09:26:00,38616.1,38767.2395
.NSEBANK,07-02-2022,09:27:00,38562.1,38766.817
.NSEBANK,07-02-2022,09:28:00,38603.6,38766.491
.NSEBANK,07-02-2022,09:29:00,38718.4,38766.606
.NSEBANK,07-02-2022,09:30:00,38708.6,38766.5935
.NSEBANK,07-02-2022,09:31:00,38714.1,38766.574
.NSEBANK,07-02-2022,09:32:00,38663.8,38766.221
.NSEBANK,07-02-2022,09:33:00,38645.3,38765.6235
.NSEBANK,07-02-2022,09:34:00,38630.9,38765.001
.NSEBANK,07-02-2022,09:35:00,38651.3,38764.598
.NSEBANK,07-02-2022,09:36:00,38653.9,38764.0765
.NSEBANK,07-02-2022,09:37:00,38639.4,38763.4295
.NSEBANK,07-02-2022,09:38:00,38605.2,38762.6225
.NSEBANK,07-02-2022,09:39:00,38559.9,38761.442
.NSEBANK,07-02-2022,09:40:00,38591.4,38760.417
.NSEBANK,07-02-2022,09:41:00,38599.9,38759.3425
.NSEBANK,07-02-2022,09:42:00,38627.9,38758.334
.NSEBANK,07-02-2022,09:43:00,38617.4,38757.268
.NSEBANK,07-02-2022,09:44:00,38636.7,38756.357
.NSEBANK,07-02-2022,09:45:00,38698.8,38755.855
.NSEBANK,07-02-2022,09:46:00,38698.8,38755.372
.NSEBANK,07-02-2022,09:47:00,38691.9,38754.837
.NSEBANK,07-02-2022,09:48:00,38705.1,38754.4495
.NSEBANK,07-02-2022,09:49:00,38709.1,38754.2005
.NSEBANK,07-02-2022,09:50:00,38710.9,38753.9445
.NSEBANK,07-02-2022,09:51:00,38739.1,38753.8795
.NSEBANK,07-02-2022,09:52:00,38728.4,38753.8485
.NSEBANK,07-02-2022,09:53:00,38752.6,38753.966
.NSEBANK,07-02-2022,09:54:00,38764,38754.1315
.NSEBANK,07-02-2022,09:55:00,38747.4,38754.402
.NSEBANK,07-02-2022,09:56:00,38655.4,38754.116
.NSEBANK,07-02-2022,09:57:00,38647.4,38753.7105
.NSEBANK,07-02-2022,09:58:00,38647.5,38753.296
.NSEBANK,07-02-2022,09:59:00,38629.5,38752.945
.NSEBANK,07-02-2022,10:00:00,38641.6,38752.576
.NSEBANK,07-02-2022,10:01:00,38591.1,38751.986
.NSEBANK,07-02-2022,10:02:00,38598,38751.3565
.NSEBANK,07-02-2022,10:03:00,38590.1,38750.8065
.NSEBANK,07-02-2022,10:04:00,38611.5,38750.4325
.NSEBANK,07-02-2022,10:05:00,38656.8,38750.467
.NSEBANK,07-02-2022,10:06:00,38659,38750.4865
.NSEBANK,07-02-2022,10:07:00,38684.8,38750.715
.NSEBANK,07-02-2022,10:08:00,38659.1,38750.635
.NSEBANK,07-02-2022,10:09:00,38638.2,38750.359
.NSEBANK,07-02-2022,10:10:00,38622.4,38750.193
.NSEBANK,07-02-2022,10:11:00,38619,38750.126
.NSEBANK,07-02-2022,10:12:00,38625.4,38750.0155
.NSEBANK,07-02-2022,10:13:00,38633.2,38749.9915
.NSEBANK,07-02-2022,10:14:00,38619.4,38750.084
.NSEBANK,07-02-2022,10:15:00,38620.1,38750.279
.NSEBANK,07-02-2022,10:16:00,38644.5,38750.416
.NSEBANK,07-02-2022,10:17:00,38629.8,38750.592
.NSEBANK,07-02-2022,10:18:00,38627.8,38750.567
.NSEBANK,07-02-2022,10:19:00,38644.4,38750.6725
.NSEBANK,07-02-2022,10:20:00,38672.5,38750.868
.NSEBANK,07-02-2022,10:21:00,38681.9,38751.2265
.NSEBANK,07-02-2022,10:22:00,38663,38751.207
.NSEBANK,07-02-2022,10:23:00,38632.1,38750.8805
.NSEBANK,07-02-2022,10:24:00,38637,38750.5945
.NSEBANK,07-02-2022,10:25:00,38634.5,38750.165
.NSEBANK,07-02-2022,10:26:00,38592.5,38749.506
.NSEBANK,07-02-2022,10:27:00,38591.3,38748.8035
.NSEBANK,07-02-2022,10:28:00,38579.2,38748.2155
.NSEBANK,07-02-2022,10:29:00,38624.9,38747.7345
.NSEBANK,07-02-2022,10:30:00,38647,38747.304
.NSEBANK,07-02-2022,10:31:00,38640.3,38746.7225
.NSEBANK,07-02-2022,10:32:00,38614.9,38746.0695
.NSEBANK,07-02-2022,10:33:00,38588.9,38745.2735
.NSEBANK,07-02-2022,10:34:00,38582.3,38744.3105
.NSEBANK,07-02-2022,10:35:00,38552,38743.054
.NSEBANK,07-02-2022,10:36:00,38597.6,38742.2205
.NSEBANK,07-02-2022,10:37:00,38594,38741.2535
.NSEBANK,07-02-2022,10:38:00,38608.9,38740.2855
.NSEBANK,07-02-2022,10:39:00,38576.8,38739.1515
.NSEBANK,07-02-2022,10:40:00,38593.4,38738.1615
.NSEBANK,07-02-2022,10:41:00,38622.3,38737.308
.NSEBANK,07-02-2022,10:42:00,38618.3,38736.4365
.NSEBANK,07-02-2022,10:43:00,38621.2,38735.597
.NSEBANK,07-02-2022,10:44:00,38612.2,38734.7735
.NSEBANK,07-02-2022,10:45:00,38612.4,38733.8985
.NSEBANK,07-02-2022,10:46:00,38597.3,38732.9145
.NSEBANK,07-02-2022,10:47:00,38598.3,38732.1315
.NSEBANK,07-02-2022,10:48:00,38602.3,38731.3325
.NSEBANK,07-02-2022,10:49:00,38618.4,38730.5395
.NSEBANK,07-02-2022,10:50:00,38640.4,38729.807
.NSEBANK,07-02-2022,10:51:00,38624.8,38729.023
.NSEBANK,07-02-2022,10:52:00,38616.5,38728.0895
.NSEBANK,07-02-2022,10:53:00,38610.6,38726.733
.NSEBANK,07-02-2022,10:54:00,38609.3,38725.404
.NSEBANK,07-02-2022,10:55:00,38608.3,38723.9775
.NSEBANK,07-02-2022,10:56:00,38609.9,38722.5515
.NSEBANK,07-02-2022,10:57:00,38595.4,38721.1365
.NSEBANK,07-02-2022,10:58:00,38574.4,38719.7945
.NSEBANK,07-02-2022,10:59:00,38569.7,38718.3385
.NSEBANK,07-02-2022,11:00:00,38559.9,38716.91
.NSEBANK,07-02-2022,11:01:00,38556.9,38715.35
.NSEBANK,07-02-2022,11:02:00,38553.1,38713.7065
.NSEBANK,07-02-2022,11:03:00,38511.1,38711.8025
.NSEBANK,07-02-2022,11:04:00,38522.1,38709.985
.NSEBANK,07-02-2022,11:05:00,38521.9,38708.2195
.NSEBANK,07-02-2022,11:06:00,38516.7,38706.4915
.NSEBANK,07-02-2022,11:07:00,38493.6,38704.697
.NSEBANK,07-02-2022,11:08:00,38488.3,38702.706
.NSEBANK,07-02-2022,11:09:00,38458.9,38700.56
.NSEBANK,07-02-2022,11:10:00,38446,38698.379
.NSEBANK,07-02-2022,11:11:00,38458.4,38696.3415
.NSEBANK,07-02-2022,11:12:00,38451.9,38694.378
.NSEBANK,07-02-2022,11:13:00,38455.1,38692.433
.NSEBANK,07-02-2022,11:14:00,38462.6,38690.5915
.NSEBANK,07-02-2022,11:15:00,38432.4,38688.5995
.NSEBANK,07-02-2022,11:16:00,38443.6,38686.8785
.NSEBANK,07-02-2022,11:17:00,38436.1,38685.1945
.NSEBANK,07-02-2022,11:18:00,38411.9,38683.315
.NSEBANK,07-02-2022,11:19:00,38410.4,38681.269
.NSEBANK,07-02-2022,11:20:00,38428.8,38679.376
.NSEBANK,07-02-2022,11:21:00,38428.4,38677.3765
.NSEBANK,07-02-2022,11:22:00,38406.7,38675.048
.NSEBANK,07-02-2022,11:23:00,38411,38672.818
.NSEBANK,07-02-2022,11:24:00,38386.4,38670.4705
.NSEBANK,07-02-2022,11:25:00,38404.1,38668.3545
.NSEBANK,07-02-2022,11:26:00,38392.9,38666.3045
.NSEBANK,07-02-2022,11:27:00,38385.4,38664.0445
.NSEBANK,07-02-2022,11:28:00,38394.8,38661.8545
.NSEBANK,07-02-2022,11:29:00,38379.6,38659.5035
.NSEBANK,07-02-2022,11:30:00,38387.9,38657.169
.NSEBANK,07-02-2022,11:31:00,38385.2,38654.954
.NSEBANK,07-02-2022,11:32:00,38378.8,38652.7255
.NSEBANK,07-02-2022,11:33:00,38398.7,38650.537
.NSEBANK,07-02-2022,11:34:00,38382.1,38648.381
.NSEBANK,07-02-2022,11:35:00,38398.9,38646.3625
.NSEBANK,07-02-2022,11:36:00,38424.1,38644.2655
.NSEBANK,07-02-2022,11:37:00,38422.9,38642.3415
.NSEBANK,07-02-2022,11:38:00,38416.9,38640.4725
.NSEBANK,07-02-2022,11:39:00,38416.9,38638.6555
.NSEBANK,07-02-2022,11:40:00,38412.6,38636.8815
.NSEBANK,07-02-2022,11:41:00,38419.6,38635.148
.NSEBANK,07-02-2022,11:42:00,38437.1,38633.353
.NSEBANK,07-02-2022,11:43:00,38406,38631.535
.NSEBANK,07-02-2022,11:44:00,38387.2,38629.8755
.NSEBANK,07-02-2022,11:45:00,38378.4,38628.1595
.NSEBANK,07-02-2022,11:46:00,38385.8,38626.382
.NSEBANK,07-02-2022,11:47:00,38357.2,38624.554
.NSEBANK,07-02-2022,11:48:00,38356.4,38622.6805
.NSEBANK,07-02-2022,11:49:00,38342.2,38620.69
.NSEBANK,07-02-2022,11:50:00,38339.7,38618.589
.NSEBANK,07-02-2022,11:51:00,38359.6,38616.5365
.NSEBANK,07-02-2022,11:52:00,38371.7,38614.574
.NSEBANK,07-02-2022,11:53:00,38406.7,38612.8555
.NSEBANK,07-02-2022,11:54:00,38417.9,38611.122
.NSEBANK,07-02-2022,11:55:00,38394.4,38609.492
.NSEBANK,07-02-2022,11:56:00,38398.9,38607.874
.NSEBANK,07-02-2022,11:57:00,38384.9,38606.1985
.NSEBANK,07-02-2022,11:58:00,38397.6,38604.4895
.NSEBANK,07-02-2022,11:59:00,38399.9,38602.747
.NSEBANK,07-02-2022,12:00:00,38422.7,38601.2535
.NSEBANK,07-02-2022,12:01:00,38398.9,38599.5835
.NSEBANK,07-02-2022,12:02:00,38347.2,38597.584
.NSEBANK,07-02-2022,12:03:00,38331.8,38595.4195
.NSEBANK,07-02-2022,12:04:00,38334.1,38593.3545
.NSEBANK,07-02-2022,12:05:00,38332.1,38590.973
.NSEBANK,07-02-2022,12:06:00,38331.9,38588.697
.NSEBANK,07-02-2022,12:07:00,38308,38586.2315
.NSEBANK,07-02-2022,12:08:00,38289.1,38583.619
.NSEBANK,07-02-2022,12:09:00,38275.4,38580.848
.NSEBANK,07-02-2022,12:10:00,38277.6,38578.1105
.NSEBANK,07-02-2022,12:11:00,38298.9,38575.4495
.NSEBANK,07-02-2022,12:12:00,38291.1,38572.712
.NSEBANK,07-02-2022,12:13:00,38306.5,38569.8725
.NSEBANK,07-02-2022,12:14:00,38285.6,38566.888
.NSEBANK,07-02-2022,12:15:00,38311.8,38564.0595
.NSEBANK,07-02-2022,12:16:00,38308,38561.27
.NSEBANK,07-02-2022,12:17:00,38303.1,38558.567
.NSEBANK,07-02-2022,12:18:00,38314.4,38555.9775
.NSEBANK,07-02-2022,12:19:00,38319.5,38553.463
.NSEBANK,07-02-2022,12:20:00,38324.9,38551.3475
.NSEBANK,07-02-2022,12:21:00,38301.1,38549.0785
.NSEBANK,07-02-2022,12:22:00,38309.3,38546.787
.NSEBANK,07-02-2022,12:23:00,38300.5,38544.4495
.NSEBANK,07-02-2022,12:24:00,38310.9,38542.185
.NSEBANK,07-02-2022,12:25:00,38314.1,38539.9035
.NSEBANK,07-02-2022,12:26:00,38325.6,38537.7875
.NSEBANK,07-02-2022,12:27:00,38339.1,38535.747
.NSEBANK,07-02-2022,12:28:00,38343.8,38533.7695
.NSEBANK,07-02-2022,12:29:00,38358.8,38531.886
.NSEBANK,07-02-2022,12:30:00,38358.8,38529.942
.NSEBANK,07-02-2022,12:31:00,38348.1,38527.997
.NSEBANK,07-02-2022,12:32:00,38331.4,38525.9695
.NSEBANK,07-02-2022,12:33:00,38327.3,38524.0015
.NSEBANK,07-02-2022,12:34:00,38329.4,38521.997
.NSEBANK,07-02-2022,12:35:00,38299.9,38520.224
.NSEBANK,07-02-2022,12:36:00,38286.1,38517.6075
.NSEBANK,07-02-2022,12:37:00,38280.9,38514.9855
.NSEBANK,07-02-2022,12:38:00,38218.4,38511.997
.NSEBANK,07-02-2022,12:39:00,38252.6,38509.423
.NSEBANK,07-02-2022,12:40:00,38272.4,38506.9835
.NSEBANK,07-02-2022,12:41:00,38267.6,38504.949
.NSEBANK,07-02-2022,12:42:00,38270.8,38502.656
.NSEBANK,07-02-2022,12:43:00,38306.5,38500.8405
.NSEBANK,07-02-2022,12:44:00,38317.9,38498.987
.NSEBANK,07-02-2022,12:45:00,38328.2,38497.2115
.NSEBANK,07-02-2022,12:46:00,38301.9,38495.6405
.NSEBANK,07-02-2022,12:47:00,38295,38494.305
.NSEBANK,07-02-2022,12:48:00,38299.8,38492.786
.NSEBANK,07-02-2022,12:49:00,38281.1,38490.5995
.NSEBANK,07-02-2022,12:50:00,38294.9,38488.531
.NSEBANK,07-02-2022,12:51:00,38299.2,38486.4565
